Number,FirstName,LastName,Status,Height,IsUndraftedFreeAgent,InjuryStatus
10,Cooper,Kupp,Active,6'1",False,
41,Alvin,Kamara,Active,5'10",False,
49,Zach,Wood,Active,6'3",True,
5,Jason,Myers,Active,5'10",True,
90,Jarran,Reed,Active,6'3",False,
98,Jonathan,Bullard,Active,6'3",False,
97,Johnathan,Hankins,Non Football Injury,6'3",False,Out
94,Cameron,Jordan,Active,6'4",False,
56,Demario,Davis,Active,6'2",False,
99,Leonard,Williams,Active,6'5",False,
0,DeMarcus,Lawrence,Active,6'3",False,
10,Brandin,Cooks,Active,5'10",False,
83,Juwan,Johnson,Active,6'4",True,
26,Terrell,Burgess,Active,5'11",False,
,Cody,White,Practice Squad,6'3",True,
0,Ugo,Amadi,Active,5'9",False,
96,Carl,Granderson,Active,6'5",True,
78,Erik,McCoy,Active,6'4",False,
20,Julian,Love,Active,5'11",False,Doubtful
2,Drew,Lock,Active,6'4",False,
87,Foster,Moreau,Physically Unable to Perform,6'4",False,Out
34,Shemar,Jean-Charles,Practice Squad,5'10",False,
13,Ernest,Jones IV,Active,6'2",False,
77,Dillon,Radunz,Active,6'6",False,Out
58,Chris,Rumph II,Active,6'2",False,
44,Chazz,Surratt,Active,6'2",False,
66,Will,Sherman,Practice Squad,6'4",False,
88,Jack,Stoll,Active,6'4",True,
92,Quinton,Bohanna,Practice Squad,6'4",False,
67,Landon,Young,Injured Reserve,6'7",False,Out
20,Pete,Werner,Active,6'3",False,
54,Jonah,Williams,Active,6'5",True,
12,Chris,Olave,Active,6'0",False,
51,Cesar,Ruiz,Active,6'4",False,
,Shane,Lemieux,Practice Squad,6'4",False,
74,Josh,Jones,Active,6'7",False,
99,Chase,Young,Active,6'5",False,Out
23,Julian,Blackmon,Injured Reserve,6'0",False,Out
39,Ty,Okada,Active,5'11",True,
41,Chris,Stoll,Active,6'2",True,
52,Garrett,Nelson,Practice Squad,6'4",True,
95,Brandon,Pili,Practice Squad,6'3",True,
69,Barry,Wesley,Injured Reserve,6'7",True,Out
52,Patrick,O'Connell,Practice Squad,6'1",True,
38,Brady,Russell,Active,6'3",True,
16,Bub,Means,Injured Reserve,6'2",False,Out
28,Nehemiah,Pritchett,Active,6'0",False,
88,AJ,Barner,Active,6'6",False,
91,Byron,Murphy II,Active,6'0",False,
,Ja'Lynn,Polk,Injured Reserve,6'1",False,Out
15,Tory,Horton,Active,6'2",False,
86,Ricky,White III,Practice Squad,6'1",False,
75,Taliese,Fuaga,Active,6'6",False,Questionable
4,Kool-Aid,McKinstry,Active,5'11",False,
39,Charlie,Smyth,Practice Squad,6'4",True,
,Mason,Pline,Injured Reserve,6'7",True,Out
97,Khristian,Boyd,Active,6'2",False,
63,Sataoa,Laumea,Practice Squad,6'4",False,
61,Jalen,Sundell,Active,6'5",True,
53,Jaylan,Ford,Active,6'2",False,
48,Tyrice,Knight,Active,6'0",False,
14,Devaughn,Vele,Active,6'5",False,Questionable
64,Christian,Haynes,Injured Reserve,6'2",False,Out
15,Mason,Tipton,Active,5'11",True,
82,Treyton,Welch,Active,6'4",True,
38,Jayden,Price,Practice Squad,5'11",True,
44,Isaiah,Stalbird,Active,6'1",True,
50,Jamie,Sheriff,Practice Squad,6'1",True,
6,Jalen,Milroe,Active,6'2",False,
24,Devin,Neal,Active,5'11",False,
90,Bryan,Bresee,Active,6'5",False,
55,Olu,Oluwatimi,Active,6'3",False,
21,Devon,Witherspoon,Active,6'0",False,Doubtful
75,Anthony,Bradford,Active,6'4",False,
64,Nick,Saldiveri,Injured Reserve,6'6",False,Out
72,Asim,Richards,Active,6'4",False,
23,D'Anthony,Bell,Active,6'1",True,
81,Kevin,Austin Jr.,Active,6'2",True,
19,Blake,Grupe,Active,5'7",True,
32,Jerrick,Reed II,Active,5'9",False,
30,AJ,Finley,Injured Reserve,6'0",True,Out
31,Jordan,Howden,Active,6'0",False,
19,Jake,Bobo,Active,6'4",True,
94,Mike,Morris,Active,6'6",False,
25,Kenny,McIntosh,Injured Reserve,6'0",False,Out
5,Kendre,Miller,Active,6'0",False,
42,Drake,Thomas,Active,5'11",True,
17,Trey,Palmer,Active,6'1",False,Questionable
55,Eku,Leota,Practice Squad,6'4",True,
25,Rejzohn,Wright,Active,6'2",True,
58,Derick,Hall,Active,6'3",False,
83,Dareke,Young,Active,6'2",False,
22,Rashid,Shaheed,Active,6'0",True,
79,Luke,Fortner,Active,6'4",False,
1,Derion,Kendrick,Active,6'0",False,
13,Velus,Jones Jr.,Active,6'0",False,
8,Coby,Bryant,Active,6'1",False,
1,Alontae,Taylor,Active,6'0",False,
27,Riq,Woolen,Active,6'4",False,
29,Josh,Jobe,Active,5'11",True,
95,John,Ridgeway III,Injured Reserve,6'5",False,Out
3,Jake,Haener,Practice Squad,6'1",False,
67,Charles,Cross,Active,6'5",False,
45,Nephi,Sewell,Practice Squad,6'0",True,
72,Abraham,Lucas,Active,6'6",False,
53,Boye,Mafe,Active,6'4",False,
70,Trevor,Penning,Active,6'7",False,Questionable
26,Zach,Charbonnet,Active,6'1",False,Doubtful
2,Spencer,Rattler,Active,6'0",False,
6,Tyler,Shough,Active,6'5",False,
11,Jaxon,Smith-Njigba,Active,6'0",False,Questionable
9,Kenneth,Walker III,Active,5'9",False,
36,George,Holani,Active,5'11",True,
33,Jonas,Sanker,Active,6'1",False,
40,Robbie,Ouzts,Active,6'3",False,
91,Vernon,Broughton,Injured Reserve,6'5",False,Out
74,Xavier,Truss,Active,6'7",True,
68,Torricelli,Simpkins III,Active,6'5",True,
51,Jared,Ivey,Active,6'6",True,
98,Rylie,Mills,Non Football Injury,6'5",False,Out
40,Fadil,Diggs,Active,6'4",False,
29,Quincy,Riley,Active,5'11",False,
49,Chris,Paul Jr.,Practice Squad,6'1",False,
,Damien,Martinez,Inactive,6'0",False,
18,Elijah,Arroyo,Active,6'5",False,
28,Danny,Stutsman,Active,6'3",False,
3,Nick,Emmanwori,Active,6'3",False,Doubtful
71,Kelvin,Banks Jr.,Active,6'5",False,
76,Grey,Zabel,Active,6'6",False,
,Moliki,Matavao,Inactive,6'8",False,
78,Mason,Richman,Active,6'5",False,
73,Easton,Kilty,Practice Squad,6'6",True,
84,Tommy,Mellott,Practice Squad,6'0",False,
77,Bryce,Cabeldue,Active,6'4",False,
89,Nick,Kallerup,Active,6'5",True,
18,Hunter,Dekkers,Practice Squad,6'3",True,
62,Federico,Maranges,Practice Squad,6'3",True,
59,Coziah,Izzard,Practice Squad,6'3",True,
84,Courtney,Jackson,Practice Squad,5'11",True,
57,Connor,O'Toole,Active,6'3",True,
35,Elliott,Davison,Practice Squad,6'0",True,
37,Dalys,Beanum,Practice Squad,6'1",True,
31,Jacardia,Wright,Active,6'0",True,
32,Kai,Kroeger,Active,6'3",True,
70,J.R.,Singleton,Practice Squad,6'1",True,
79,Amari,Kight,Practice Squad,6'6",True,
85,Tyrone,Broden,Practice Squad,6'5",True,
,Xavier,Carlton,Inactive,6'6",True,
20,Jahdae,Walker,Active,6'3",True,
35,Deion,Hankins,Injured Reserve,5'11",True,Out
75,Ozzy,Trapilo,Active,6'8",False,
84,Rivaldo,Fairweather,Practice Squad,6'3",True,
27,Dontae,Manning,Practice Squad,5'10",True,
25,Trikweze,Bridges,Active,6'2",False,
55,Justin,Barron,Practice Squad,6'4",True,
48,Zion,Childress,Active,5'11",True,
65,Luke,Newman,Active,6'3",False,
47,Ruben,Hyppolite II,Active,6'0",False,
83,JP,Richardson,Practice Squad,5'11",True,
52,Tyler,Booker,Active,6'4",False,
37,Phil,Mafah,Injured Reserve,6'0",False,Out
25,Kyle,Monangai,Active,5'8",False,
41,Donovan,Ezeiruaku,Active,6'2",False,
23,Jaydon,Blue,Active,5'9",False,
50,Shemar,James,Active,6'1",False,
10,Luther,Burden III,Active,6'0",False,
,Shavon,Revel Jr.,Non Football Injury,6'1",False,Out
69,Ajani,Cornelius,Active,6'4",False,
93,Jay,Toia,Active,6'2",False,
,Zah,Frazier,Non Football Injury,6'3",False,Out
95,Shemar,Turner,Active,6'3",False,
38,Alijah,Clark,Practice Squad,6'1",True,
80,Traeshon,Holden,Practice Squad,6'3",True,
81,Jonathan,Mingo,Injured Reserve,6'2",False,Out
3,George,Pickens,Active,6'3",False,
87,Jake,Ferguson,Active,6'5",False,
24,Nick,McCloud,Active,6'1",True,
99,Perrion,Winfrey,Injured Reserve,6'4",False,Out
90,Dominique,Robinson,Active,6'5",False,
67,Brock,Hoffman,Active,6'4",True,
2,Juanyeh,Thomas,Active,6'3",True,
20,Kaiir,Elam,Active,6'1",False,
54,Sam,Williams,Active,6'4",False,
96,Jonathan,Ford,Practice Squad,6'5",False,
73,Tyler,Smith,Active,6'6",False,
6,Kyler,Gordon,Active,5'11",False,Out
14,Markquese,Bell,Active,6'3",True,
57,Jack,Sanborn,Active,6'2",True,
18,Damone,Clark,Active,6'3",False,
48,D'Marco,Jackson,Active,6'1",False,Questionable
86,Nikola,Kalinic,Practice Squad,6'4",True,
9,Jaquan,Brisker,Active,6'1",False,
70,Braxton,Jones,Active,6'5",False,
16,Jalen,Cropper,Practice Squad,6'0",True,
37,Dallis,Flowers,Active,6'1",True,
33,Jaylon,Jones,Active,5'11",True,Out
92,Daniel,Hardy,Active,6'2",False,
38,Brittain,Brown,Practice Squad,6'1",False,
22,Elijah,Hicks,Active,5'11",False,
39,Josh,Blackwell,Active,5'11",True,
53,James,Houston,Active,6'1",False,
26,DaRon,Bland,Active,6'0",False,Out
40,Hunter,Luepke,Active,6'1",True,
0,DeMarvion,Overshown,Physically Unable to Perform,6'2",False,Out
91,Isaiah,Land,Practice Squad,6'4",True,
29,Tyrique,Stevenson,Active,6'0",False,
74,Jordan,McFadden,Practice Squad,6'2",False,
23,Roschon,Johnson,Active,6'0",False,
86,Luke,Schoonmaker,Active,6'5",False,
83,Jalen,Brooks,Practice Squad,6'2",False,
30,Gervarrius,Owens,Practice Squad,6'0",False,
16,Jake,Moody,Practice Squad,6'1",False,
32,Terell,Smith,Injured Reserve,6'0",False,Out
67,Ricky,Stromberg,Practice Squad,6'3",False,
21,Malik,Davis,Practice Squad,5'11",True,
92,Adedayo,Odeleye,Practice Squad,6'5",True,
62,Wesley,French,Practice Squad,6'4",True,
17,Tyson,Bagent,Active,6'3",True,
58,Darnell,Wright,Active,6'5",False,
58,Mazi,Smith,Active,6'3",False,
44,Noah,Sewell,Active,6'1",False,
9,KaVontae,Turpin,Active,5'9",True,
13,Maurice,Alexander,Practice Squad,5'10",True,
66,T.J.,Bass,Active,6'4",True,
99,Gervon,Dexter Sr.,Active,6'6",False,
84,Colston,Loveland,Active,6'6",False,
43,Carl,Jones,Active,6'0",True,
59,Jamree,Kromah,Practice Squad,6'3",True,
79,Theo,Benedet,Active,6'7",True,
27,Reddy,Steward,Active,5'11",True,
76,Trevor,Keegan,Active,6'5",False,
,Caelen,Carson,Injured Reserve,6'0",False,Out
35,Marist,Liufau,Active,6'2",False,
71,Nate,Thomas,Active,6'4",False,
60,Tyler,Guyton,Active,6'7",False,
56,Cooper,Beebe,Injured Reserve,6'4",False,Out
10,Joe,Milton III,Active,6'5",False,
15,Rome,Odunze,Active,6'3",False,
94,Austin,Booker,Injured Reserve,6'6",False,Out
72,Kiran,Amegadjie,Injured Reserve,6'5",False,Out
18,Caleb,Williams,Active,6'1",False,
31,Josh,Butler,Physically Unable to Perform,6'0",True,Out
17,Brandon,Aubrey,Active,6'3",True,
94,Marshawn,Kneeland,Active,6'3",False,
89,Brevyn,Spann-Ford,Active,6'7",True,
19,Tory,Taylor,Active,6'4",False,
19,Ryan,Flournoy,Active,6'1",False,
,John,Stephens Jr.,Injured Reserve,6'5",True,Out
85,Princeton,Fant,Practice Squad,6'2",True,
75,Hakeem,Adeniji,Active,6'4",False,
78,Terence,Steele,Active,6'6",True,
7,Trevon,Diggs,Active,6'2",False,Questionable
1,Jaylon,Johnson,Injured Reserve,6'0",False,Out
33,Javonte,Williams,Active,5'10",False,
91,Chris,Williams,Active,6'2",True,
52,Drew,Dalman,Active,6'3",False,
98,Payton,Turner,Injured Reserve,6'6",False,Out
26,Nahshon,Wright,Active,6'4",False,
51,Earnest,Brown IV,Practice Squad,6'5",False,
1,Jalen,Tolbert,Active,6'1",False,
32,Buddy,Johnson,Practice Squad,6'2",False,
30,Robert,Rochell,Active,6'2",False,
45,Amen,Ogbongbemiga,Injured Reserve,6'1",True,Out
97,Osa,Odighizuwa,Active,6'2",False,
55,Dayo,Odeyingbo,Active,6'5",False,
65,Rob,Jones,Injured Reserve,6'4",True,Out
24,Miles,Sanders,Active,5'11",False,
98,Montez,Sweat,Active,6'6",False,
15,Will,Grier,Practice Squad,6'1",False,
21,Travis,Homer,Injured Reserve,5'10",False,Out
71,Ryan,Bates,Active,6'4",True,
80,Miles,Boykin,Practice Squad,6'3",False,
88,Stephen,Carlson,Practice Squad,6'4",True,
6,Donovan,Wilson,Active,6'0",False,
14,Olamide,Zaccheaus,Active,5'8",True,
73,Jonah,Jackson,Active,6'3",False,
59,Kenneth,Murray Jr.,Active,6'2",False,
4,D'Andre,Swift,Active,5'8",False,Probable
12,Devin,Duvernay,Active,5'11",False,
85,Cole,Kmet,Active,6'6",False,
88,CeeDee,Lamb,Active,6'2",False,
13,Dante,Fowler Jr.,Active,6'3",False,
8,Cairo,Santos,Active,5'8",True,
96,Jadeveon,Clowney,Active,6'5",False,
11,Case,Keenum,Active,6'1",True,
5,Bryan,Anger,Active,6'3",False,
31,Kevin,Byard III,Active,5'11",False,
97,Andrew,Billings,Active,6'1",False,
95,Kenny,Clark,Active,6'3",False,
29,C.J.,Goodwin,Active,6'3",True,
50,Grady,Jarrett,Active,6'1",False,
90,Solomon,Thomas,Active,6'2",False,
62,Joe,Thuney,Active,6'4",False,
4,Dak,Prescott,Active,6'2",False,
69,Tanoh,Kpassagnon,Active,6'7",False,
28,Malik,Hooker,Active,6'2",False,
46,Scott,Daly,Active,6'2",True,
49,Tremaine,Edmunds,Active,6'4",False,
2,DJ,Moore,Active,6'0",False,
79,Geron,Christian,Practice Squad,6'5",False,
81,Durham,Smythe,Active,6'5",False,
53,T.J.,Edwards,Active,6'0",True,Out
44,Trent,Sieg,Active,6'3",True,
36,Jonathan,Owens,Active,5'11",True,
18,Eddy,Pineiro,Active,5'11",True,
72,Hjalte,Froholdt,Active,6'5",False,
97,Nick,Bosa,Active,6'4",False,
,Malik,Turner,Active,6'2",True,
63,Evan,Brown,Active,6'3",True,
33,Siran,Neal,Active,6'0",False,
83,Marquez,Valdes-Scantling,Active,6'4",False,
54,Fred,Warner,Active,6'3",False,
,Brandon,Parker,Practice Squad,6'8",False,
92,Bilal,Nichols,Physically Unable to Perform,6'3",False,Out
10,Josh,Sweat,Active,6'5",False,
14,Russell,Gage Jr.,Practice Squad,6'0",False,
76,Will,Hernandez,Active,6'2",False,Questionable
98,Justin,Jones,Injured Reserve,6'3",False,Out
84,Kendrick,Bourne,Active,6'1",True,
94,Dalvin,Tomlinson,Active,6'3",False,
17,Zay,Jones,Active,6'2",False,
3,Budda,Baker,Active,5'10",False,
6,James,Conner,Active,6'1",False,
85,George,Kittle,Injured Reserve,6'4",False,Out
81,Trent,Taylor,Injured Reserve,5'8",False,Out
64,Jake,Brendel,Active,6'4",True,
7,Jacoby,Brissett,Active,6'4",False,
5,Demarcus,Robinson,Suspended,6'1",False,Out
23,Christian,McCaffrey,Active,5'11",False,
30,Eli,Apple,Practice Squad,6'1",False,
46,Aaron,Brewer,Active,6'5",True,
68,Kelvin,Beachum,Active,6'3",False,
44,Kyle,Juszczyk,Active,6'2",False,
71,Trent,Williams,Active,6'5",False,
93,Calais,Campbell,Active,6'8",False,
7,Thomas,Morstead,Active,6'4",False,
46,Jon,Weeks,Active,5'10",True,
34,Jalen,Thompson,Active,5'11",True,
57,Luke,Gifford,Active,6'3",True,
11,Brandon,Aiyuk,Physically Unable to Perform,6'0",False,Out
89,Luke,Farrell,Active,6'5",False,
45,Josiah,Deguara,Practice Squad,6'2",False,
15,Jauan,Jennings,Active,6'3",False,Questionable
86,Trishton,Jackson,Injured Reserve,6'1",True,Out
27,Akeem,Davis-Gaither,Active,6'2",False,
61,Matt,Hennessy,Active,6'3",False,
94,Yetur,Gross-Matos,Active,6'5",False,
56,Trevis,Gipson,Practice Squad,6'4",False,
32,Patrick,Taylor Jr.,Injured Reserve,6'2",True,Out
91,L.J.,Collier,Injured Reserve,6'2",False,Out
2,Mack,Wilson Sr.,Active,6'1",False,
73,Jonah,Williams,Active,6'5",False,
4,Greg,Dortch,Active,5'7",True,
23,Sean,Murphy-Bunting,Non Football Injury,6'0",False,Out
90,Kevin,Givens,Injured Reserve,6'1",True,Out
1,Kyler,Murray,Active,5'10",False,
2,Deommodore,Lenoir,Active,5'10",False,
25,Jason,Pinnock,Active,6'0",False,
,Tarron,Jackson,Injured Reserve,6'2",False,Out
30,Darren,Hall,Active,6'0",False,
80,Simi,Fehoko,Active,6'4",False,
5,Baron,Browning,Active,6'3",False,
25,Zaven,Collins,Active,6'4",False,
64,Jake,Curhan,Active,6'6",True,
60,Nick,Leverett,Practice Squad,6'3",True,
47,Bryce,Huff,Active,6'3",True,
67,Isaac,Alarcon,Suspended,6'7",True,Out
22,Michael,Carter,Practice Squad,5'8",False,
10,Mac,Jones,Active,6'3",False,
12,Blake,Gillikin,Active,6'2",True,
62,Austen,Pleasants,Active,6'7",True,
92,Jordan,Elliott,Active,6'4",False,
78,Ben,Bartch,Injured Reserve,6'6",False,Out
68,Colton,McKivitz,Active,6'6",False,
82,Andre,Baccellia,Practice Squad,5'10",True,
31,Emari,Demercado,Active,5'9",True,
66,Demontrey,Jacobs,Practice Squad,6'6",True,
63,Kilian,Zierer,Practice Squad,6'7",True,
35,Ekow,Boye-Doe,Practice Squad,6'0",True,
74,Isaiah,Adams,Active,6'4",False,
87,Tip,Reiman,Active,6'5",False,Questionable
42,Dadrion,Taylor-Demerson,Active,5'10",False,
28,Elijah,Jones,Active,6'1",False,
96,Jordan,Jefferson,Active,6'2",False,
16,Max,Melton,Active,5'11",False,Questionable
,Malik,Mustapha,Physically Unable to Perform,5'10",False,Out
31,Isaac,Guerendo,Active,6'0",False,
19,Jacob,Cowing,Injured Reserve,5'9",False,Out
1,Ricky,Pearsall,Active,6'1",False,
18,Marvin,Harrison Jr.,Active,6'3",False,
89,Xavier,Weaver,Active,6'1",True,
29,Denzel,Burke,Active,5'11",False,
77,Dominick,Puni,Active,6'5",False,
66,Drake,Nugent,Practice Squad,6'1",True,
54,Xavier,Thomas,Active,6'2",False,
48,Tatum,Bethune,Active,6'1",False,
83,Tejhaun,Palmer,Practice Squad,6'1",False,
56,Darius,Robinson,Active,6'5",False,
0,Renardo,Green,Active,6'0",False,
75,Christian,Jones,Injured Reserve,6'5",False,Out
95,Anthony,Goodlow,Active,6'5",True,
26,Chigozie,Anusiem,Practice Squad,6'1",True,
58,Evan,Anderson,Practice Squad,6'3",True,
59,Denzel,Daxon,Practice Squad,6'2",True,
,Messiah,Swinson,Practice Squad,6'7",True,
29,Jordan,James,Active,5'9",False,
,Kyon,Barrs,Practice Squad,6'2",True,
21,Garrett,Williams,Injured Reserve,5'10",False,Out
9,BJ,Ojulari,Physically Unable to Perform,6'2",False,Out
70,Paris,Johnson Jr.,Active,6'6",False,Questionable
9,Brayden,Willis,Active,6'4",False,
14,Michael,Wilson,Active,6'2",False,
13,Kei'Trel,Clark,Active,5'10",False,
20,Bam,Knight,Active,5'11",True,
51,J.J.,Russell,Injured Reserve,6'1",True,Out
81,Travis,Vokolek,Active,6'6",True,
24,Starling,Thomas V,Injured Reserve,5'10",True,Out
55,Dante,Stills,Active,6'4",False,
38,Chad,Ryland,Active,6'0",False,
84,Elijah,Higgins,Active,6'3",False,
79,PJ,Mustipher,Active,6'4",True,
,Robert,Beal Jr.,Practice Squad,6'4",False,
71,Jon,Gaines II,Active,6'4",False,
4,Adrian,Martinez,Active,6'2",True,
53,Dee,Winters,Active,5'11",False,
33,Trey,Benson,Active,6'0",False,
41,Jalen,Graham,Practice Squad,6'3",False,
,Tre,Tomlinson,Injured Reserve,5'9",False,Out
27,Ji'Ayir,Brown,Active,5'11",False,
44,Owen,Pappoe,Active,6'0",False,
28,Darrell,Luter Jr.,Active,6'0",False,
93,Kalia,Davis,Active,6'2",False,
32,Joey,Blount,Injured Reserve,6'1",True,Out
88,Jake,Tonges,Active,6'4",True,
91,Sam,Okuayinonu,Active,6'1",True,
74,Spencer,Burford,Injured Reserve,6'4",False,Out
47,Channing,Tindall,Practice Squad,6'2",False,
26,Chase,Lucas,Active,5'11",False,
85,Trey,McBride,Active,6'4",False,
90,Zach,Carter,Practice Squad,6'4",False,
76,Nick,Zakelj,Practice Squad,6'6",False,
59,Curtis,Robinson,Active,6'3",True,
19,Kedon,Slovis,Practice Squad,6'2",True,
3,Brian,Robinson Jr.,Active,6'1",False,
6,Skyy,Moore,Active,5'10",False,
35,Sincere,McCormick,Practice Squad,5'9",True,
13,Brock,Purdy,Active,6'1",False,Questionable
,Kurtis,Rourke,Non Football Injury,6'4",False,Out
17,Jordan,Watkins,Active,5'11",False,Out
99,CJ,West,Active,6'1",False,
75,Connor,Colby,Active,6'5",False,Questionable
58,Hayden,Conner,Injured Reserve,6'6",False,Out
52,Jordan,Burch,Active,6'4",False,
20,Upton,Stout,Active,5'9",False,
36,Kitan,Crawford,Active,5'11",False,
36,Marques,Sigle,Active,5'11",False,
45,Nick,Martin,Active,5'11",False,
0,Will,Johnson,Active,6'2",False,Doubtful
50,Cody,Simon,Active,6'2",False,
95,Alfred,Collins,Active,6'5",False,
,Elliott,Brown,Inactive,6'5",True,
97,Walter,Nolen III,Physically Unable to Perform,6'4",False,Out
98,Mykel,Williams,Active,6'5",False,
49,Jakob,Robinson,Injured Reserve,5'10",True,Out
86,Junior,Bergen,Practice Squad,5'9",False,
65,Drew,Moss,Active,6'3",True,
,Sebastian,Valdez,Practice Squad,6'3",True,
78,Josh,Fryar,Active,6'5",True,
67,Jeremiah,Byers,Practice Squad,6'4",True,
69,Valentin,Senn,Injured Reserve,6'7",True,Out
40,Derrick,Canteen,Practice Squad,5'10",True,
48,Jared,Bartlett,Practice Squad,6'2",True,
82,Jimmy,Holiday,Practice Squad,6'1",True,
59,Cooper,McDonald,Active,6'3",True,
50,Brandon,George,Injured Reserve,6'3",True,Out
30,TJ,Moore,Injured Reserve,6'0",True,Out
67,Reid,Holskey,Practice Squad,6'6",True,
,LaMareon,James,Practice Squad,5'10",True,
38,Kevin,Knowles,Active,5'11",True,
49,Tre,Watson,Practice Squad,6'5",True,
39,Melvin,Smith Jr.,Practice Squad,6'1",True,
83,Dalen,Cambre,Practice Squad,6'0",True,
,Hal,Presley,Inactive,6'3",True,
71,Marcus,Mbow,Active,6'5",False,
,Da'Quan,Felton,Injured Reserve,6'5",True,Out
88,Jake,Briningstool,Injured Reserve,6'6",True,Out
55,Omarr,Norman-Lott,Active,6'3",False,
31,Jeffrey,Bassa,Active,6'2",False,
6,Jaxson,Dart,Active,6'2",False,
86,Thomas,Fidone II,Active,6'6",False,
51,Abdul,Carter,Active,6'3",False,
71,Josh,Simmons,Active,6'5",False,
20,Nohl,Williams,Active,6'1",False,
40,Ethan,Downs,Practice Squad,6'4",True,
91,Darius,Alexander,Active,6'4",False,
81,Beaux,Collins,Active,6'3",True,
97,Ashton,Gillotte,Active,6'3",False,
20,Eric,Gray,Physically Unable to Perform,5'10",False,Out
17,Wan'Dale,Robinson,Active,5'8",False,
84,Theo,Johnson,Active,6'6",False,
57,Tyreke,Smith,Practice Squad,6'3",False,
10,Isiah,Pacheco,Active,5'10",False,
22,Trent,McDuffie,Active,5'11",False,
56,George,Karlaftis,Active,6'4",False,
5,Kayvon,Thibodeaux,Active,6'5",False,
73,Evan,Neal,Active,6'7",False,
14,Matt,Araiza,Active,6'1",False,
24,Dane,Belton,Active,6'1",False,
75,Joshua,Ezeudu,Injured Reserve,6'4",False,Out
28,Cor'Dale,Flott,Active,6'2",False,
54,Leo,Chenal,Active,6'3",False,
41,Micah,McFadden,Injured Reserve,6'2",False,Out
98,D.J.,Davidson,Active,6'5",False,
2,Joshua,Williams,Active,6'3",False,
35,Jaylen,Watson,Active,6'2",False,
6,Bryan,Cook,Active,6'1",False,
80,Tyquan,Thornton,Active,6'2",False,
82,Daniel,Bellinger,Active,6'6",False,
43,Raheem,Layne,Practice Squad,5'11",True,
43,Jack,Cochrane,Active,6'3",True,
19,Chris,Oladokun,Practice Squad,6'1",False,
13,Nazeeh,Johnson,Injured Reserve,5'10",False,Out
27,Chamarri,Conner,Active,6'0",False,
81,Nikko,Remigio,Active,5'9",True,
89,Jason,Brownlee,Active,6'3",True,
31,Nic,Jones,Active,6'0",False,
,Jordon,Riley,Practice Squad,6'5",False,
46,Zaire,Barnes,Practice Squad,6'1",False,
23,Art,Green,Active,6'2",True,
,Anthony,Johnson Jr.,Injured Reserve,6'0",False,Out
93,Brodric,Martin,Practice Squad,6'5",False,
,Xavier,Gipson,Inactive,5'9",True,
66,Mike,Caliendo,Active,6'4",True,
90,Elijah,Garcia,Active,6'5",True,
45,Tomon,Fox,Active,6'2",True,
2,Deonte,Banks,Active,6'2",False,
,Bryce,Ford-Wheaton,Injured Reserve,6'3",True,Out
61,John Michael,Schmitz Jr.,Active,6'4",False,
64,Wanya,Morris,Active,6'6",False,
13,Jalin,Hyatt,Active,6'0",False,
26,Jammie,Robinson,Practice Squad,5'11",False,
79,Zacch,Pickens,Practice Squad,6'4",False,
4,Rashee,Rice,Suspended,6'1",False,Out
91,Felix,Anudike-Uzomah,Injured Reserve,6'4",False,Out
94,Elijah,Chatman,Practice Squad,6'0",True,
,Qadir,Ismail,Inactive,6'6",True,
99,Jude,McAtamney,Practice Squad,6'2",True,
54,Swayze,Bozeman,Active,6'1",True,
11,Jalen,Royals,Active,6'0",False,Questionable
44,Cam,Skattebo,Active,5'11",False,
24,Brashard,Smith,Active,5'10",False,
63,Jake,Kubas,Practice Squad,6'4",True,
,Dee,Williams,Inactive,5'10",True,
35,Rico,Payton,Injured Reserve,6'0",True,Out
60,Bryan,Hudson,Practice Squad,6'5",True,
53,Darius,Muasau,Active,6'0",False,Out
48,Curtis,Jacobs,Practice Squad,6'1",True,
34,Beau,Brade,Active,6'0",True,
75,Ethan,Driskell,Non Football Injury,6'8",True,Out
60,Hunter,Nourzad,Active,6'3",False,
27,Tyler,Nubin,Active,6'2",False,
21,Jaden,Hicks,Active,6'1",False,
1,Xavier,Worthy,Active,5'11",False,Out
42,Carson,Steele,Practice Squad,6'0",True,
76,Kingsley,Suamataia,Active,6'4",False,
1,Malik,Nabers,Active,6'0",False,
25,Dante,Miller,Practice Squad,5'9",True,
29,Tyrone,Tracy Jr.,Active,5'11",False,
,Patrick,McMorris,Inactive,6'0",False,
61,C.J.,Hanson,Practice Squad,6'5",False,
22,Dru,Phillips,Active,5'11",False,
30,Chris,Roland-Wallace,Active,5'11",True,
12,Jared,Wiley,Active,6'6",False,
72,Chukwuebuka,Godrick,Practice Squad,6'5",True,
78,Andrew,Thomas,Active,6'5",False,Questionable
76,Jon,Runyan,Active,6'4",False,
8,Kristian,Fulton,Active,5'11",False,Out
51,Mike,Danna,Active,6'2",False,Out
,Keaontay,Ingram,Injured Reserve,6'0",False,Out
25,Elijah,Mitchell,Active,5'10",False,
48,Cole,Christiansen,Practice Squad,6'1",True,
96,Marlon,Tuipulotu,Practice Squad,6'2",False,
21,Paulson,Adebo,Active,6'1",False,
32,Nick,Bolton,Active,5'11",False,
87,Ihmir,Smith-Marsette,Practice Squad,6'1",False,
57,Chauncey,Golston,Active,6'5",False,Questionable
94,Malik,Herring,Active,6'3",True,
