Number,FantasyPosition,PlayerSeasonID,AuctionValue,AuctionValuePPR
21,DB,991305391,,
21,DB,991333370,,
23,DB,991333371,,
49,DB,991305392,,
94,DL,991305393,,
94,DL,991333372,,
89,WR,991305394,,
36,TE,991343502,,
49,TE,991305395,,
45,LB,991305396,,
97,DL,991305397,,
97,DL,991333373,,
43,RB,991333374,,
43,RB,991305398,,
86,WR,991305399,,
84,TE,991305400,,
93,DL,991305401,,
54,LB,991305402,,
54,LB,991333375,,
33,DB,991333376,,
33,DB,991305403,,
27,DB,991333377,,
27,DB,991305404,,
28,RB,991333378,,
28,RB,991305405,,
35,RB,991305406,,
31,DB,991305407,,
58,LB,991305408,,
58,LB,991333379,,
77,OL,991305409,,
96,DL,991333380,,
96,DL,991305410,,
75,DL,991318346,,
41,WR,991305411,,
80,WR,991333381,,
39,DB,991305412,,
57,LB,991305413,,
67,OL,991305414,,
42,WR,991305415,,
39,RB,991305416,,
30,LB,991305417,,
30,LB,991333382,,
73,OL,991333383,,
73,OL,991305418,,
66,OL,991333384,,
66,OL,991305419,,
24,DB,991333385,,
24,DB,991305420,,
37,DB,991305421,,
19,QB,991305422,,
34,RB,991305423,,
52,LB,991305424,,
42,LB,991333386,,
42,LB,991305425,,
22,DB,991305426,,
22,DB,991333387,,
95,DL,991333388,,
95,DL,991305427,,
63,OL,991305428,,
78,OL,991305429,,
41,LB,991305430,,
35,DB,991305431,,
45,WR,991305432,,
61,DL,991305433,,
,DL,991319035,,
48,WR,991305434,,
37,LS,991305435,,
8,QB,991311424,,
8,QB,991336106,,
97,DL,991311425,,
97,DL,991336107,,
48,LS,991323154,,
16,WR,991311426,,
23,DB,991336108,,
23,DB,991311427,,
9,K,991336109,,
9,K,991311428,,
71,OL,991336110,,
68,OL,991311429,,
5,DB,991336111,,
5,DB,991311430,,
73,OL,991336112,,
73,OL,991311431,,
28,DB,991336113,,
28,DB,991311432,,
40,DB,991343075,,
90,LB,991336114,,
90,LB,991311433,,
81,TE,991336115,,
81,TE,991311434,,
21,DB,991336116,,
21,DB,991311435,,
5,P,991311436,,
46,LS,991311437,,
46,LS,991336117,,
2,QB,991336118,,
2,QB,991311438,,
25,DB,991336119,,
25,DB,991311439,,
6,QB,991311440,,
96,DL,991311441,,
96,DL,991336120,,
4,WR,991336121,,
4,WR,991311442,,
64,OL,991336122,,
64,OL,991311443,,
22,DB,991311444,,
22,DB,991336123,,
55,LB,991311445,,
55,LB,991336124,,
13,WR,991311446,,
13,WR,991336125,,
67,OL,991311447,,
67,OL,991336126,,
27,RB,991311448,,
49,DL,991323155,,
56,LB,991336127,,
56,LB,991311449,,
6,LB,991336128,,
6,LB,991311450,,
50,LB,991336129,,
50,LB,991311451,,
42,DB,991336130,,
42,DB,991311452,,
3,P,991336131,,
3,P,991311453,,
79,DL,991311454,,
69,DL,991311455,,
88,TE,991336132,,
88,TE,991311456,,
14,RB,991336133,,
14,RB,991311457,,
19,WR,991311458,,
19,WR,991336134,,
15,WR,991336135,,
15,WR,991311459,,
26,DB,991311460,,
26,DB,991336136,,
92,DL,991336137,,
92,DL,991311461,,
62,OL,991311462,,
62,OL,991336138,,
49,LB,991343076,,
80,TE,991336139,,
80,TE,991311463,,
98,DL,991311464,,
72,DL,991311465,,
93,DL,991336140,,
17,QB,991336141,,
17,QB,991311466,,
30,RB,991311467,,
30,RB,991336142,,
83,TE,991311468,,
83,TE,991336143,,
40,LB,991311469,,
93,LB,991311470,,
37,DB,991311471,,
11,WR,991311472,,
60,OL,991311473,,
82,WR,991311474,,
77,OL,991336144,,
77,OL,991311475,,
24,DB,991311476,,
24,DB,991336145,,
51,LB,991311477,,
51,LB,991336146,,
38,RB,991311478,,
35,RB,991311479,,
53,LB,991311480,,
95,DL,991336147,,
95,DL,991311481,,
27,DB,991311482,,
35,DB,991311483,,
74,OL,991311484,,
74,OL,991336148,,
17,DB,991311485,,
35,DB,991311486,,
54,OL,991336149,,
54,OL,991311487,,
76,OL,991336150,,
76,OL,991311488,,
41,LB,991336151,,
41,LB,991311489,,
10,WR,991336152,,
10,WR,991311490,,
91,DL,991336153,,
91,DL,991311491,,
66,OL,991311492,,
66,OL,991336154,,
69,OL,991323156,,
72,OL,991311493,,
45,LB,991311494,,
65,DL,991311495,,
31,DB,991311496,,
79,OL,991311497,,
38,DB,991320479,,
84,TE,991320480,,
18,QB,991311498,,
99,DL,991311499,,
99,DL,991336155,,
33,LB,991336156,,
33,LB,991311500,,
20,RB,991311501,,
20,RB,991336157,,
29,DB,991311502,,
89,WR,991311503,,
29,K,991311504,,
44,LB,991311505,,
44,LB,991336158,,
78,DL,991311506,,
94,DL,991336159,,
34,DB,991311507,,
71,OL,991311508,,
48,RB,991311509,,
85,WR,991311510,,
87,TE,991311511,,
39,DB,991311512,,
78,OL,991311513,,
34,RB,991311514,,
40,DB,991305963,,
97,DL,991305873,,
0,DL,991337867,,
0,DL,991305874,,
99,DL,991305875,,
99,DL,991337868,,
5,K,991337869,,
5,K,991305876,,
90,DL,991337870,,
90,DL,991305877,,
43,LS,991305878,,
10,WR,991305879,,
10,WR,991337871,,
24,DB,991337872,,
24,DB,991305880,,
81,TE,991337873,,
81,TE,991305881,,
14,QB,991337874,,
14,QB,991305882,,
7,LB,991337875,,
7,LB,991327111,,
4,P,991305883,,
4,P,991337876,,
1,WR,991305884,,
2,QB,991337877,,
2,QB,991305885,,
20,DB,991305886,,
20,DB,991337878,,
84,WR,991305887,,
82,WR,991337879,,
82,WR,991305888,,
74,OL,991337880,,
74,OL,991305889,,
33,DB,991305890,,
92,DL,991337881,,
92,DL,991305891,,
44,LB,991337882,,
13,LB,991337883,,
13,LB,991305892,,
34,DB,991305893,,
11,WR,991337884,,
11,WR,991305894,,
26,RB,991305895,,
26,RB,991337885,,
36,RB,991337886,,
36,RB,991305896,,
9,RB,991305897,,
9,RB,991337887,,
67,OL,991337888,,
67,OL,991305898,,
59,LB,991305899,,
53,LB,991305900,,
53,LB,991337889,,
72,OL,991337890,,
72,OL,991305901,,
8,DB,991305902,,
8,DB,991337891,,
27,DB,991337892,,
27,DB,991305903,,
1,DB,991337893,,
29,DB,991337894,,
29,DB,991305904,,
37,DB,991305905,,
83,WR,991305906,,
83,WR,991337895,,
47,LB,991305907,,
23,DB,991305908,,
23,DB,991343077,,
55,OL,991337896,,
55,OL,991305909,,
21,DB,991305910,,
21,DB,991337897,,
75,OL,991337898,,
75,OL,991305911,,
42,LB,991337899,,
42,LB,991305912,,
58,LB,991305913,,
58,LB,991337900,,
19,WR,991337901,,
19,WR,991305914,,
94,DL,991305915,,
94,DL,991337902,,
32,DB,991305916,,
95,DL,991343078,,
95,DL,991305917,,
39,DB,991305918,,
39,DB,991337903,,
41,LS,991337904,,
41,LS,991305919,,
38,RB,991305920,,
38,RB,991337905,,
52,LB,991305921,,
15,WR,991305922,,
15,WR,991337906,,
86,WR,991305923,,
91,DL,991305924,,
91,DL,991337907,,
88,TE,991337908,,
88,TE,991305925,,
28,DB,991305926,,
28,DB,991337909,,
64,OL,991305927,,
48,LB,991337910,,
48,LB,991305928,,
63,OL,991305929,,
61,OL,991337911,,
61,OL,991305930,,
17,WR,991305931,,
65,OL,991305932,,
44,LB,991305933,,
50,LB,991305934,,
6,QB,991305935,,
6,QB,991337912,,
76,OL,991337913,,
76,OL,991305936,,
3,DB,991305937,,
3,DB,991337914,,
22,RB,991305938,,
18,TE,991305939,,
18,TE,991337915,,
40,RB,991337916,,
40,RB,991305940,,
36,DB,991305941,,
51,LB,991337917,,
51,LB,991305942,,
77,OL,991305943,,
77,OL,991337918,,
89,TE,991337919,,
89,TE,991305944,,
43,LB,991305945,,
78,OL,991305946,,
78,OL,991337920,,
57,LB,991337921,,
57,LB,991305947,,
62,OL,991305948,,
69,DL,991305949,,
31,RB,991305950,,
35,RB,991305951,,
56,LB,991305952,,
85,WR,991305953,,
,OL,991305954,,
,DB,991305955,,
79,OL,991305956,,
49,TE,991305957,,
70,DL,991305958,,
44,RB,991317085,,
46,LB,991305959,,
17,DB,991305960,,
93,DL,991305961,,
73,OL,991305962,,
35,LB,991317086,,
7,P,991313727,,
7,P,991337812,,
46,LS,991337813,,
46,LS,991313728,,
71,OL,991313729,,
71,OL,991337814,,
44,RB,991337815,,
44,RB,991313730,,
38,RB,991313731,,
5,WR,991313732,,
3,WR,991313733,,
64,OL,991313734,,
64,OL,991337816,,
23,RB,991337817,,
23,RB,991313735,,
43,DB,991313736,,
85,TE,991313737,,
85,TE,991337818,,
84,WR,991343079,,
60,OL,991328167,,
54,LB,991337819,,
54,LB,991313738,,
33,DB,991313739,,
33,DB,991337820,,
83,WR,991337821,,
14,WR,991337822,,
84,WR,991313740,,
18,K,991343080,,
67,DL,991319942,,
20,RB,991319943,,
82,TE,991313741,,
60,DL,991313742,,
7,WR,991319944,,
97,DL,991313743,,
97,DL,991337823,,
90,DL,991313744,,
76,OL,991313745,,
57,LB,991337824,,
57,LB,991313746,,
15,WR,991337825,,
15,WR,991313747,,
18,WR,991313748,,
30,RB,991313749,,
89,TE,991313750,,
89,TE,991337826,,
32,RB,991313751,,
69,LB,991313752,,
56,LB,991319945,,
94,DL,991337827,,
96,DL,991313753,,
61,OL,991337828,,
61,OL,991313754,,
78,OL,991337829,,
78,OL,991313755,,
68,OL,991313756,,
68,OL,991337830,,
92,DL,991337831,,
92,DL,991313757,,
47,DL,991337832,,
47,DL,991313758,,
67,OL,991313759,,
62,OL,991313760,,
62,OL,991337833,,
10,QB,991337834,,
10,QB,991313761,,
69,LB,991319946,,
22,DB,991313762,,
46,LB,991313763,,
24,DB,991313764,,
2,DB,991313765,,
2,DB,991337835,,
25,DB,991337836,,
25,DB,991313766,,
59,LB,991313767,,
59,LB,991337837,,
6,WR,991337838,,
6,WR,991312987,,
,RB,991307959,,
3,RB,991337839,,
13,QB,991337840,,
13,QB,991313769,,
63,OL,991313770,,
74,OL,991337841,,
74,OL,991313771,,
26,DB,991337842,,
26,DB,991313772,,
93,DL,991313773,,
93,DL,991337843,,
88,TE,991337844,,
88,TE,991313774,,
35,DB,991313775,,
91,DL,991313776,,
91,DL,991337845,,
82,TE,991343081,,
9,TE,991313777,,
27,DB,991337846,,
27,DB,991313778,,
28,DB,991313779,,
28,DB,991337847,,
53,LB,991337848,,
53,LB,991313780,,
82,WR,991328168,,
41,LB,991313781,,
51,DL,991313782,,
51,DL,991337849,,
4,K,991337850,,
4,K,991313783,,
4,QB,991343082,,
65,DL,991319947,,
19,WR,991313784,,
1,WR,991313785,,
1,WR,991337851,,
77,OL,991337852,,
77,OL,991313786,,
14,QB,991313787,,
31,RB,991313788,,
31,RB,991337853,,
96,DL,991337854,,
0,DB,991337855,,
0,DB,991313789,,
48,LB,991313790,,
48,LB,991337856,,
66,OL,991313791,,
14,QB,991313792,,
76,LB,991313793,,
58,DL,991313794,,
83,WR,991313795,,
38,DB,991313796,,
29,RB,991337857,,
29,RB,991313797,,
49,RB,991313798,,
98,DL,991313799,,
98,DL,991337858,,
45,LB,991337859,,
45,LB,991313800,,
50,LB,991313801,,
95,DL,991313802,,
95,DL,991337860,,
17,WR,991337861,,
17,WR,991313803,,
99,DL,991313804,,
99,DL,991337862,,
36,DB,991337863,,
36,DB,991313805,,
20,DB,991337864,,
20,DB,991313806,,
75,OL,991313807,,
75,OL,991337865,,
55,OL,991337866,,
55,OL,991313808,,
86,WR,991313809,,
49,DB,991313810,,
55,DL,991313811,,
40,DB,991313812,,
54,LB,991312188,,
54,LB,991337211,,
10,QB,991337212,,
16,QB,991312189,,
13,WR,991312190,,
13,WR,991337213,,
17,WR,991337214,,
17,WR,991312191,,
45,LB,991337215,,
45,LB,991312192,,
97,DL,991312193,,
97,DL,991337216,,
92,P,991312194,,
9,P,991337217,,
14,WR,991337218,,
5,LB,991312195,,
5,LB,991337219,,
6,QB,991312196,,
6,QB,991337220,,
50,DL,991337221,,
50,DL,991312197,,
96,DL,991312198,,
96,DL,991337222,,
60,OL,991312199,,
60,OL,991337223,,
98,LB,991312200,,
98,LB,991337224,,
76,OL,991312201,,
35,DB,991312202,,
35,DB,991337225,,
4,K,991312203,,
4,K,991337226,,
31,DB,991312204,,
31,DB,991337227,,
77,OL,991337228,,
77,OL,991312205,,
68,OL,991337229,,
68,OL,991312206,,
78,OL,991337230,,
34,DB,991312207,,
22,DB,991312208,,
22,DB,991337231,,
93,DL,991312209,,
2,QB,991312210,,
30,WR,991312211,,
88,TE,991337232,,
88,TE,991312212,,
18,WR,991312213,,
39,RB,991320477,,
1,RB,991337233,,
1,RB,991312214,,
90,DL,991337234,,
90,DL,991312215,,
67,OL,991337235,,
67,OL,991312216,,
27,DB,991337236,,
27,DB,991312217,,
41,TE,991312218,,
41,TE,991337237,,
89,WR,991312219,,
52,DL,991312220,,
30,DB,991308036,,
91,DL,991312221,,
87,TE,991337238,,
87,TE,991312222,,
69,OL,991337239,,
69,OL,991312223,,
44,RB,991337240,,
44,RB,991312224,,
94,DL,991337241,,
94,DL,991312225,,
10,WR,991312226,,
26,DB,991337242,,
26,DB,991312227,,
8,LB,991337243,,
8,LB,991312228,,
0,LB,991312229,,
0,LB,991337244,,
33,LB,991312230,,
81,WR,991312231,,
81,WR,991337245,,
32,DB,991337246,,
32,DB,991312232,,
84,TE,991312233,,
72,OL,991312234,,
29,DB,991312235,,
29,DB,991337247,,
86,LS,991337248,,
86,LS,991312236,,
49,RB,991312237,,
71,OL,991312238,,
75,OL,991312239,,
58,LB,991312240,,
58,LB,991337249,,
7,RB,991312241,,
7,RB,991337250,,
11,QB,991312242,,
43,LB,991312243,,
43,LB,991337251,,
62,OL,991337252,,
62,OL,991312244,,
15,WR,991312245,,
23,DB,991312246,,
23,DB,991337253,,
82,TE,991337254,,
82,TE,991312247,,
18,RB,991337255,,
37,RB,991312248,,
79,OL,991337256,,
79,OL,991312249,,
24,DB,991312250,,
38,DB,991337257,,
38,DB,991312251,,
48,LB,991312252,,
74,OL,991312253,,
19,WR,991312254,,
19,WR,991337258,,
80,WR,991312255,,
83,WR,991312256,,
15,WR,991337259,,
21,DB,991312257,,
21,DB,991337260,,
25,DB,991337261,,
25,DB,991312258,,
9,WR,991312259,,
2,WR,991337262,,
95,DL,991337263,,
95,DL,991312260,,
65,OL,991312261,,
85,WR,991312262,,
36,DB,991312263,,
8,QB,991312264,,
57,LB,991312265,,
57,LB,991337264,,
28,DB,991312266,,
56,DL,991312267,,
70,OL,991337265,,
70,OL,991312268,,
66,OL,991312269,,
46,DB,991312270,,
39,K,991312271,,
36,DB,991327991,,
64,DL,991312272,,
,DL,991312273,,
59,LB,991312274,,
53,LB,991312275,,
73,DL,991312276,,
11,DB,991320478,,
46,LS,991338724,,
46,LS,991312099,,
70,OL,991338725,,
70,OL,991312100,,
3,P,991312101,,
3,P,991338726,,
4,WR,991338727,,
4,WR,991312102,,
28,DB,991338728,,
28,DB,991312103,,
15,QB,991316724,,
53,LB,991312104,,
53,LB,991338729,,
10,QB,991338730,,
10,QB,991312105,,
96,DL,991338731,,
96,DL,991312106,,
25,DB,991338732,,
25,DB,991312107,,
62,OL,991312108,,
62,OL,991338733,,
0,WR,991312109,,
0,WR,991338734,,
49,LB,991338735,,
49,LB,991312110,,
69,DL,991338736,,
69,DL,991312111,,
15,QB,991312112,,
37,DB,991338737,,
37,DB,991312113,,
45,LB,991312114,,
45,LB,991338738,,
60,OL,991312115,,
31,DB,991312116,,
20,RB,991312117,,
20,RB,991338739,,
98,DL,991338740,,
98,DL,991312118,,
72,OL,991312119,,
72,OL,991338741,,
50,LB,991338742,,
50,LB,991312120,,
73,OL,991338743,,
73,OL,991312121,,
90,DL,991338744,,
6,K,991338745,,
6,K,991312122,,
13,WR,991312123,,
11,WR,991338746,,
11,WR,991312124,,
97,DL,991338747,,
97,DL,991312125,,
38,DB,991324451,,
38,DB,991338748,,
79,OL,991338749,,
79,OL,991316725,,
47,LB,991316726,,
68,OL,991312126,,
90,DL,991312127,,
95,DL,991324452,,
54,LB,991316727,,
12,WR,991312128,,
32,RB,991312129,,
42,DB,991312130,,
66,OL,991312131,,
75,OL,991312132,,
75,OL,991338750,,
73,DL,991312133,,
18,DB,991338751,,
41,LB,991309979,,
21,DB,991338752,,
21,DB,991312134,,
85,TE,991312135,,
85,TE,991338753,,
76,OL,991312136,,
36,RB,991338754,,
36,RB,991312137,,
35,DB,991338755,,
44,DB,991338756,,
44,DB,991312138,,
39,DB,991312139,,
39,DB,991338757,,
94,DL,991312140,,
89,TE,991312141,,
99,LB,991312142,,
2,RB,991312143,,
77,OL,991312144,,
77,OL,991338758,,
24,RB,991312145,,
24,RB,991343083,,
81,TE,991312146,,
71,OL,991312147,,
33,DB,991312148,,
83,WR,991312149,,
61,OL,991312150,,
61,OL,991343084,,
59,LB,991312151,,
58,LB,991312152,,
41,LB,991312153,,
52,LB,991312154,,
52,LB,991338759,,
55,OL,991338760,,
55,OL,991312155,,
86,TE,991312156,,
93,DL,991312157,,
93,DL,991338761,,
19,WR,991312158,,
29,DB,991338762,,
29,DB,991312159,,
92,LB,991312160,,
92,LB,991338763,,
57,LB,991312161,,
51,LB,991312162,,
33,LB,991338764,,
1,QB,991312163,,
1,QB,991338765,,
32,DB,991312164,,
24,DB,991312165,,
88,TE,991312166,,
88,TE,991338766,,
80,WR,991338767,,
80,WR,991312167,,
91,DL,991338768,,
31,RB,991338769,,
28,RB,991312168,,
87,WR,991312169,,
84,TE,991312170,,
84,TE,991338770,,
5,WR,991338771,,
5,WR,991312171,,
17,WR,991338772,,
17,WR,991312172,,
23,DB,991312173,,
23,DB,991338773,,
72,DL,991312174,,
30,DB,991312175,,
26,DB,991312176,,
26,DB,991338774,,
7,LB,991312177,,
7,LB,991338775,,
78,OL,991338776,,
78,OL,991312178,,
64,OL,991312179,,
64,OL,991338777,,
35,DB,991312180,,
54,LB,991338778,,
76,DL,991312181,,
48,LB,991312182,,
36,DB,991312183,,
56,LB,991312185,,
40,DB,991312186,,
82,WR,991312187,,
14,QB,991336955,,
14,QB,991307909,,
57,LB,991336956,,
57,LB,991307910,,
24,LB,991307911,,
24,LB,991336957,,
54,LB,991336958,,
54,LB,991307912,,
86,TE,991307913,,
86,TE,991336959,,
10,P,991336960,,
10,P,991307914,,
69,LS,991307915,,
69,LS,991336961,,
8,QB,991336962,,
18,QB,991307916,,
97,DL,991307917,,
97,DL,991336963,,
77,DL,991307918,,
51,OL,991307919,,
78,OL,991307920,,
78,OL,991336964,,
29,DB,991322151,,
98,DL,991307921,,
19,WR,991307922,,
19,WR,991336965,,
29,DB,991307923,,
31,DB,991307924,,
31,DB,991336966,,
77,OL,991336967,,
64,OL,991325895,,
34,DB,991322152,,
2,DB,991307925,,
2,DB,991336968,,
45,LB,991322153,,
91,DL,991336969,,
91,DL,991307926,,
26,RB,991307927,,
26,RB,991336970,,
85,WR,991336971,,
85,WR,991307928,,
30,RB,991336972,,
30,RB,991307929,,
71,OL,991307930,,
71,OL,991336973,,
84,WR,991322154,,
94,DL,991336974,,
94,DL,991307931,,
12,WR,991307932,,
96,DL,991307933,,
92,DL,991307934,,
92,DL,991336975,,
55,DL,991336976,,
55,DL,991307935,,
73,OL,991307936,,
73,OL,991336977,,
4,LB,991336978,,
4,LB,991307937,,
39,DB,991307938,,
39,DB,991336979,,
99,DL,991307939,,
16,K,991307940,,
16,K,991336980,,
3,DB,991336981,,
3,DB,991307941,,
17,WR,991336982,,
17,WR,991322155,,
1,WR,991336983,,
1,WR,991307942,,
13,P,991340888,,
60,OL,991336984,,
60,OL,991307943,,
67,OL,991307944,,
67,OL,991336985,,
13,WR,991307945,,
89,TE,991307946,,
99,DL,991336986,,
52,DL,991307947,,
61,OL,991325896,,
63,OL,991307948,,
63,OL,991336987,,
53,OL,991307949,,
62,OL,991307950,,
6,DB,991307951,,
6,DB,991336988,,
38,DB,991322156,,
37,DB,991307952,,
61,OL,991307953,,
88,TE,991307954,,
25,RB,991307955,,
84,WR,991307956,,
87,TE,991307957,,
87,TE,991336989,,
79,OL,991307958,,
5,QB,991307960,,
5,QB,991336990,,
36,RB,991336991,,
36,RB,991307961,,
75,OL,991336992,,
75,OL,991307962,,
80,WR,991307963,,
35,DB,991336993,,
35,DB,991307964,,
6,WR,991307965,,
20,DB,991336994,,
20,DB,991307967,,
93,DL,991307968,,
50,DL,991307969,,
22,RB,991307970,,
82,TE,991336995,,
82,TE,991307971,,
11,WR,991307972,,
11,WR,991336996,,
95,DL,991336997,,
95,DL,991307973,,
15,QB,991307974,,
0,DB,991307975,,
0,DB,991336998,,
18,DB,991336999,,
40,DB,991307976,,
90,DL,991307977,,
90,DL,991337000,,
45,LB,991307978,,
74,OL,991307979,,
74,OL,991337001,,
58,LB,991337002,,
58,LB,991307980,,
48,DB,991307981,,
64,DL,991307982,,
80,TE,991337003,,
41,TE,991307983,,
83,WR,991337004,,
83,WR,991307984,,
72,OL,991337005,,
72,OL,991307985,,
23,DB,991307986,,
23,DB,991337006,,
16,WR,991307987,,
56,LB,991307988,,
56,LB,991337007,,
59,DL,991307989,,
32,RB,991307990,,
22,RB,991337008,,
47,DB,991307991,,
68,OL,991307992,,
22,DB,991307993,,
66,DL,991307994,,
46,LB,991307995,,
10,WR,991307996,,
51,LB,991307997,,
51,LB,991337009,,
